scenario,allocator,mu_el,filter_db,n_bundles,accepted,n_requests,acceptance_rate,total_utility,avg_fidelity,insecure_admitted,n_insecure_edges,mean_delta_f,feasible,topology,operating_point,seed
blind,greedy_local_search,0.009774514191987611,10.0,83,9,10,0.9,31.769204697780413,0.849642635220367,0,0,0.001032845906548563,True,grid3x3,"2.0 V, 1.6 ns",8
blind,cp_sat_exact,0.009774514191987611,10.0,83,10,10,1.0,32.23134139523064,0.8535018702606736,0,0,0.001032845906548563,True,grid3x3,"2.0 V, 1.6 ns",8
aware,utility_per_resource_greedy,0.009774514191987611,10.0,83,9,10,0.9,31.769204697780413,0.849642635220367,0,0,0.001032845906548563,True,grid3x3,"2.0 V, 1.6 ns",8
aware,congestion_aware_greedy,0.009774514191987611,10.0,83,9,10,0.9,31.762329236474027,0.8494152709468014,0,0,0.001032845906548563,True,grid3x3,"2.0 V, 1.6 ns",8
aware,greedy_local_search,0.009774514191987611,10.0,83,9,10,0.9,31.769204697780413,0.849642635220367,0,0,0.001032845906548563,True,grid3x3,"2.0 V, 1.6 ns",8
aware,cp_sat_exact,0.009774514191987611,10.0,83,10,10,1.0,32.23134139523064,0.8535018702606736,0,0,0.001032845906548563,True,grid3x3,"2.0 V, 1.6 ns",8
clean,utility_per_resource_greedy,0.0,10.0,87,10,10,1.0,26.405326227135763,0.843478159670585,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",9
clean,congestion_aware_greedy,0.0,10.0,87,10,10,1.0,26.405326227135763,0.843478159670585,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",9
clean,greedy_local_search,0.0,10.0,87,10,10,1.0,26.405326227135763,0.843478159670585,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",9
clean,cp_sat_exact,0.0,10.0,87,10,10,1.0,26.405326227135763,0.843478159670585,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",9
blind,utility_per_resource_greedy,0.009774514191987611,10.0,87,10,10,1.0,26.353338342759788,0.8413650333913196,0,0,0.0013489000947907541,True,grid3x3,"2.0 V, 1.6 ns",9
blind,congestion_aware_greedy,0.009774514191987611,10.0,87,10,10,1.0,26.330580950658693,0.8412132622896872,0,0,0.0013489000947907541,True,grid3x3,"2.0 V, 1.6 ns",9
blind,greedy_local_search,0.009774514191987611,10.0,87,10,10,1.0,26.353338342759788,0.8413650333913196,0,0,0.0013489000947907541,True,grid3x3,"2.0 V, 1.6 ns",9
blind,cp_sat_exact,0.009774514191987611,10.0,87,10,10,1.0,26.353338342759788,0.8413650333913196,0,0,0.0013489000947907541,True,grid3x3,"2.0 V, 1.6 ns",9
aware,utility_per_resource_greedy,0.009774514191987611,10.0,87,10,10,1.0,26.353338342759788,0.8413650333913196,0,0,0.0013489000947907541,True,grid3x3,"2.0 V, 1.6 ns",9
aware,congestion_aware_greedy,0.009774514191987611,10.0,87,10,10,1.0,26.330580950658693,0.8412132622896872,0,0,0.0013489000947907541,True,grid3x3,"2.0 V, 1.6 ns",9
aware,greedy_local_search,0.009774514191987611,10.0,87,10,10,1.0,26.353338342759788,0.8413650333913196,0,0,0.0013489000947907541,True,grid3x3,"2.0 V, 1.6 ns",9
aware,cp_sat_exact,0.009774514191987611,10.0,87,10,10,1.0,26.353338342759788,0.8413650333913196,0,0,0.0013489000947907541,True,grid3x3,"2.0 V, 1.6 ns",9
clean,utility_per_resource_greedy,0.0,20.0,71,10,10,1.0,37.753816799848956,0.86599309412307,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",0
clean,congestion_aware_greedy,0.0,20.0,71,10,10,1.0,37.753816799848956,0.86599309412307,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",0
clean,greedy_local_search,0.0,20.0,71,10,10,1.0,37.753816799848956,0.86599309412307,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",0
clean,cp_sat_exact,0.0,20.0,71,10,10,1.0,37.753816799848956,0.86599309412307,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",0
blind,utility_per_resource_greedy,0.000977451419198761,20.0,71,9,10,0.9,36.88476349219128,0.8688284626752191,0,0,5.5328000123811005e-05,True,grid3x3,"2.0 V, 1.6 ns",0
blind,congestion_aware_greedy,0.000977451419198761,20.0,71,10,10,1.0,37.74994341561665,0.8659039054006621,0,0,5.5328000123811005e-05,True,grid3x3,"2.0 V, 1.6 ns",0
blind,greedy_local_search,0.000977451419198761,20.0,71,9,10,0.9,36.88476349219128,0.8688284626752191,0,0,5.5328000123811005e-05,True,grid3x3,"2.0 V, 1.6 ns",0
blind,cp_sat_exact,0.000977451419198761,20.0,71,10,10,1.0,37.75013233172612,0.8659039054006621,0,0,5.5328000123811005e-05,True,grid3x3,"2.0 V, 1.6 ns",0
aware,utility_per_resource_greedy,0.000977451419198761,20.0,71,9,10,0.9,36.88476349219128,0.8688284626752191,0,0,5.5328000123811005e-05,True,grid3x3,"2.0 V, 1.6 ns",0
aware,congestion_aware_greedy,0.000977451419198761,20.0,71,10,10,1.0,37.74994341561665,0.8659039054006621,0,0,5.5328000123811005e-05,True,grid3x3,"2.0 V, 1.6 ns",0
aware,greedy_local_search,0.000977451419198761,20.0,71,9,10,0.9,36.88476349219128,0.8688284626752191,0,0,5.5328000123811005e-05,True,grid3x3,"2.0 V, 1.6 ns",0
aware,cp_sat_exact,0.000977451419198761,20.0,71,10,10,1.0,37.75013233172612,0.8659039054006621,0,0,5.5328000123811005e-05,True,grid3x3,"2.0 V, 1.6 ns",0
clean,utility_per_resource_greedy,0.0,20.0,63,9,10,0.9,29.976332771051773,0.882186713927333,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",1
clean,congestion_aware_greedy,0.0,20.0,63,8,10,0.8,29.844594542607382,0.8813398043619026,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",1
clean,greedy_local_search,0.0,20.0,63,9,10,0.9,29.976332771051773,0.882186713927333,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",1
clean,cp_sat_exact,0.0,20.0,63,9,10,0.9,29.976332771051773,0.882186713927333,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",1
blind,utility_per_resource_greedy,0.000977451419198761,20.0,63,8,10,0.8,28.35281374154833,0.8862782979248586,0,0,0.00010641775249209395,True,grid3x3,"2.0 V, 1.6 ns",1
blind,congestion_aware_greedy,0.000977451419198761,20.0,63,8,10,0.8,29.83871814899647,0.8812084063914083,0,0,0.00010641775249209395,True,grid3x3,"2.0 V, 1.6 ns",1
blind,greedy_local_search,0.000977451419198761,20.0,63,8,10,0.8,28.35281374154833,0.8862782979248586,0,0,0.00010641775249209395,True,grid3x3,"2.0 V, 1.6 ns",1
blind,cp_sat_exact,0.000977451419198761,20.0,63,9,10,0.9,29.971895993527262,0.8820632223826501,0,0,0.00010641775249209395,True,grid3x3,"2.0 V, 1.6 ns",1
aware,utility_per_resource_greedy,0.000977451419198761,20.0,63,8,10,0.8,28.35281374154833,0.8862782979248586,0,0,0.00010641775249209395,True,grid3x3,"2.0 V, 1.6 ns",1
aware,congestion_aware_greedy,0.000977451419198761,20.0,63,8,10,0.8,29.83871814899647,0.8812084063914083,0,0,0.00010641775249209395,True,grid3x3,"2.0 V, 1.6 ns",1
aware,greedy_local_search,0.000977451419198761,20.0,63,8,10,0.8,28.35281374154833,0.8862782979248586,0,0,0.00010641775249209395,True,grid3x3,"2.0 V, 1.6 ns",1
aware,cp_sat_exact,0.000977451419198761,20.0,63,9,10,0.9,29.971895993527262,0.8820632223826501,0,0,0.00010641775249209395,True,grid3x3,"2.0 V, 1.6 ns",1
clean,utility_per_resource_greedy,0.0,20.0,74,9,10,0.9,25.96225235440018,0.8582691069124585,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",2
clean,congestion_aware_greedy,0.0,20.0,74,9,10,0.9,25.96225235440018,0.8582691069124585,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",2
clean,greedy_local_search,0.0,20.0,74,9,10,0.9,25.96225235440018,0.8582691069124585,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",2
clean,cp_sat_exact,0.0,20.0,74,9,10,0.9,25.96225235440018,0.8582691069124585,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",2
blind,utility_per_resource_greedy,0.000977451419198761,20.0,76,8,10,0.8,25.00432299976738,0.8605054169808388,0,0,9.228038730847248e-05,True,grid3x3,"2.0 V, 1.6 ns",2
blind,congestion_aware_greedy,0.000977451419198761,20.0,76,7,10,0.7,24.438659305899236,0.8621822200170749,0,0,9.228038730847248e-05,True,grid3x3,"2.0 V, 1.6 ns",2
blind,greedy_local_search,0.000977451419198761,20.0,76,8,10,0.8,25.00432299976738,0.8605054169808388,0,0,9.228038730847248e-05,True,grid3x3,"2.0 V, 1.6 ns",2
blind,cp_sat_exact,0.000977451419198761,20.0,76,9,10,0.9,25.957710787941846,0.8581519193376326,0,0,9.228038730847248e-05,True,grid3x3,"2.0 V, 1.6 ns",2
aware,utility_per_resource_greedy,0.000977451419198761,20.0,76,8,10,0.8,25.00432299976738,0.8605054169808388,0,0,9.228038730847248e-05,True,grid3x3,"2.0 V, 1.6 ns",2
aware,congestion_aware_greedy,0.000977451419198761,20.0,76,7,10,0.7,24.438659305899236,0.8621822200170749,0,0,9.228038730847248e-05,True,grid3x3,"2.0 V, 1.6 ns",2
aware,greedy_local_search,0.000977451419198761,20.0,76,8,10,0.8,25.00432299976738,0.8605054169808388,0,0,9.228038730847248e-05,True,grid3x3,"2.0 V, 1.6 ns",2
aware,cp_sat_exact,0.000977451419198761,20.0,76,9,10,0.9,25.957710787941846,0.8581519193376326,0,0,9.228038730847248e-05,True,grid3x3,"2.0 V, 1.6 ns",2
clean,utility_per_resource_greedy,0.0,20.0,71,8,10,0.8,36.28338595555556,0.8683057777777777,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",3
clean,congestion_aware_greedy,0.0,20.0,71,8,10,0.8,36.28338595555556,0.8683057777777777,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",3
clean,greedy_local_search,0.0,20.0,71,8,10,0.8,36.28338595555556,0.8683057777777777,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",3
clean,cp_sat_exact,0.0,20.0,71,8,10,0.8,36.28338595555556,0.8683057777777777,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",3
blind,utility_per_resource_greedy,0.000977451419198761,20.0,71,8,10,0.8,36.27835797735807,0.8681421260997213,0,0,0.0001172598728974757,True,grid3x3,"2.0 V, 1.6 ns",3
blind,congestion_aware_greedy,0.000977451419198761,20.0,71,8,10,0.8,36.277291765869805,0.8681067697562193,0,0,0.0001172598728974757,True,grid3x3,"2.0 V, 1.6 ns",3
blind,greedy_local_search,0.000977451419198761,20.0,71,8,10,0.8,36.27835797735807,0.8681421260997213,0,0,0.0001172598728974757,True,grid3x3,"2.0 V, 1.6 ns",3
blind,cp_sat_exact,0.000977451419198761,20.0,71,8,10,0.8,36.27835797735807,0.8681421260997213,0,0,0.0001172598728974757,True,grid3x3,"2.0 V, 1.6 ns",3
aware,utility_per_resource_greedy,0.000977451419198761,20.0,71,8,10,0.8,36.27835797735807,0.8681421260997213,0,0,0.0001172598728974757,True,grid3x3,"2.0 V, 1.6 ns",3
aware,congestion_aware_greedy,0.000977451419198761,20.0,71,8,10,0.8,36.277291765869805,0.8681067697562193,0,0,0.0001172598728974757,True,grid3x3,"2.0 V, 1.6 ns",3
aware,greedy_local_search,0.000977451419198761,20.0,71,8,10,0.8,36.27835797735807,0.8681421260997213,0,0,0.0001172598728974757,True,grid3x3,"2.0 V, 1.6 ns",3
aware,cp_sat_exact,0.000977451419198761,20.0,71,8,10,0.8,36.27835797735807,0.8681421260997213,0,0,0.0001172598728974757,True,grid3x3,"2.0 V, 1.6 ns",3
clean,utility_per_resource_greedy,0.0,20.0,83,10,10,1.0,27.98470266666667,0.8842666666666666,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",4
clean,congestion_aware_greedy,0.0,20.0,83,10,10,1.0,27.98470266666667,0.8842666666666666,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",4
clean,greedy_local_search,0.0,20.0,83,10,10,1.0,27.98470266666667,0.8842666666666666,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",4
clean,cp_sat_exact,0.0,20.0,83,10,10,1.0,27.98470266666667,0.8842666666666666,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",4
blind,utility_per_resource_greedy,0.000977451419198761,20.0,83,9,10,0.9,26.772351299639723,0.8880860734552961,0,0,0.00012241544468138965,True,grid3x3,"2.0 V, 1.6 ns",4
blind,congestion_aware_greedy,0.000977451419198761,20.0,83,10,10,1.0,27.980639431402576,0.8840818636551259,0,0,0.00012241544468138965,True,grid3x3,"2.0 V, 1.6 ns",4
blind,greedy_local_search,0.000977451419198761,20.0,83,9,10,0.9,26.772351299639723,0.8880860734552961,0,0,0.00012241544468138965,True,grid3x3,"2.0 V, 1.6 ns",4
blind,cp_sat_exact,0.000977451419198761,20.0,83,10,10,1.0,27.980703385757185,0.8840840538727495,0,0,0.00012241544468138965,True,grid3x3,"2.0 V, 1.6 ns",4
aware,utility_per_resource_greedy,0.000977451419198761,20.0,83,9,10,0.9,26.772351299639723,0.8880860734552961,0,0,0.00012241544468138965,True,grid3x3,"2.0 V, 1.6 ns",4
aware,congestion_aware_greedy,0.000977451419198761,20.0,83,10,10,1.0,27.980639431402576,0.8840818636551259,0,0,0.00012241544468138965,True,grid3x3,"2.0 V, 1.6 ns",4
aware,greedy_local_search,0.000977451419198761,20.0,83,9,10,0.9,26.772351299639723,0.8880860734552961,0,0,0.00012241544468138965,True,grid3x3,"2.0 V, 1.6 ns",4
aware,cp_sat_exact,0.000977451419198761,20.0,83,10,10,1.0,27.980703385757185,0.8840840538727495,0,0,0.00012241544468138965,True,grid3x3,"2.0 V, 1.6 ns",4
clean,utility_per_resource_greedy,0.0,20.0,75,9,10,0.9,30.86777597072593,0.8526780470781892,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",5
clean,congestion_aware_greedy,0.0,20.0,75,9,10,0.9,30.86777597072593,0.8526780470781892,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",5
clean,greedy_local_search,0.0,20.0,75,9,10,0.9,30.86777597072593,0.8526780470781892,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",5
clean,cp_sat_exact,0.0,20.0,75,9,10,0.9,30.86777597072593,0.8526780470781892,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",5
blind,utility_per_resource_greedy,0.000977451419198761,20.0,75,9,10,0.9,30.866451213073095,0.8526186642821769,0,0,6.857078833559978e-05,True,grid3x3,"2.0 V, 1.6 ns",5
blind,congestion_aware_greedy,0.000977451419198761,20.0,75,9,10,0.9,30.864451883743488,0.852572954878208,0,0,6.857078833559978e-05,True,grid3x3,"2.0 V, 1.6 ns",5
blind,greedy_local_search,0.000977451419198761,20.0,75,9,10,0.9,30.866451213073095,0.8526186642821769,0,0,6.857078833559978e-05,True,grid3x3,"2.0 V, 1.6 ns",5
blind,cp_sat_exact,0.000977451419198761,20.0,75,9,10,0.9,30.865791252278314,0.8526035760152637,0,0,6.857078833559978e-05,True,grid3x3,"2.0 V, 1.6 ns",5
aware,utility_per_resource_greedy,0.000977451419198761,20.0,75,9,10,0.9,30.866451213073095,0.8526186642821769,0,0,6.857078833559978e-05,True,grid3x3,"2.0 V, 1.6 ns",5
aware,congestion_aware_greedy,0.000977451419198761,20.0,75,9,10,0.9,30.864451883743488,0.852572954878208,0,0,6.857078833559978e-05,True,grid3x3,"2.0 V, 1.6 ns",5
aware,greedy_local_search,0.000977451419198761,20.0,75,9,10,0.9,30.866451213073095,0.8526186642821769,0,0,6.857078833559978e-05,True,grid3x3,"2.0 V, 1.6 ns",5
aware,cp_sat_exact,0.000977451419198761,20.0,75,9,10,0.9,30.865791252278314,0.8526035760152637,0,0,6.857078833559978e-05,True,grid3x3,"2.0 V, 1.6 ns",5
clean,utility_per_resource_greedy,0.0,20.0,63,8,10,0.8,27.217868088888892,0.8593724444444444,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",6
clean,congestion_aware_greedy,0.0,20.0,63,9,10,0.9,27.717035422222224,0.858168098765432,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",6
clean,greedy_local_search,0.0,20.0,63,8,10,0.8,27.217868088888892,0.8593724444444444,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",6
clean,cp_sat_exact,0.0,20.0,63,9,10,0.9,27.717035422222224,0.858168098765432,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",6
blind,utility_per_resource_greedy,0.000977451419198761,20.0,63,8,10,0.8,27.213889697621422,0.8592324615955022,0,0,8.181995666589614e-05,True,grid3x3,"2.0 V, 1.6 ns",6
blind,congestion_aware_greedy,0.000977451419198761,20.0,63,9,10,0.9,27.71182785186596,0.8579917929006872,0,0,8.181995666589614e-05,True,grid3x3,"2.0 V, 1.6 ns",6
blind,greedy_local_search,0.000977451419198761,20.0,63,8,10,0.8,27.213889697621422,0.8592324615955022,0,0,8.181995666589614e-05,True,grid3x3,"2.0 V, 1.6 ns",6
blind,cp_sat_exact,0.000977451419198761,20.0,63,9,10,0.9,27.71182785186596,0.8579917929006872,0,0,8.181995666589614e-05,True,grid3x3,"2.0 V, 1.6 ns",6
aware,utility_per_resource_greedy,0.000977451419198761,20.0,63,8,10,0.8,27.213889697621422,0.8592324615955022,0,0,8.181995666589614e-05,True,grid3x3,"2.0 V, 1.6 ns",6
aware,congestion_aware_greedy,0.000977451419198761,20.0,63,9,10,0.9,27.71182785186596,0.8579917929006872,0,0,8.181995666589614e-05,True,grid3x3,"2.0 V, 1.6 ns",6
aware,greedy_local_search,0.000977451419198761,20.0,63,8,10,0.8,27.213889697621422,0.8592324615955022,0,0,8.181995666589614e-05,True,grid3x3,"2.0 V, 1.6 ns",6
aware,cp_sat_exact,0.000977451419198761,20.0,63,9,10,0.9,27.71182785186596,0.8579917929006872,0,0,8.181995666589614e-05,True,grid3x3,"2.0 V, 1.6 ns",6
clean,utility_per_resource_greedy,0.0,20.0,88,10,10,1.0,23.98600018666667,0.8572046222222222,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",7
clean,congestion_aware_greedy,0.0,20.0,88,10,10,1.0,23.98600018666667,0.8572046222222222,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",7
clean,greedy_local_search,0.0,20.0,88,10,10,1.0,23.98600018666667,0.8572046222222222,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",7
clean,cp_sat_exact,0.0,20.0,88,10,10,1.0,23.98600018666667,0.8572046222222222,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",7
blind,utility_per_resource_greedy,0.000977451419198761,20.0,88,10,10,1.0,23.980849504194282,0.8569874176348884,0,0,0.00017785606554060474,True,grid3x3,"2.0 V, 1.6 ns",7
blind,congestion_aware_greedy,0.000977451419198761,20.0,88,10,10,1.0,23.97934665182244,0.8569276427159778,0,0,0.00017785606554060474,True,grid3x3,"2.0 V, 1.6 ns",7
blind,greedy_local_search,0.000977451419198761,20.0,88,10,10,1.0,23.980849504194282,0.8569874176348884,0,0,0.00017785606554060474,True,grid3x3,"2.0 V, 1.6 ns",7
blind,cp_sat_exact,0.000977451419198761,20.0,88,10,10,1.0,23.980849504194282,0.8569874176348884,0,0,0.00017785606554060474,True,grid3x3,"2.0 V, 1.6 ns",7
aware,utility_per_resource_greedy,0.000977451419198761,20.0,88,10,10,1.0,23.980849504194282,0.8569874176348884,0,0,0.00017785606554060474,True,grid3x3,"2.0 V, 1.6 ns",7
aware,congestion_aware_greedy,0.000977451419198761,20.0,88,10,10,1.0,23.97934665182244,0.8569276427159778,0,0,0.00017785606554060474,True,grid3x3,"2.0 V, 1.6 ns",7
aware,greedy_local_search,0.000977451419198761,20.0,88,10,10,1.0,23.980849504194282,0.8569874176348884,0,0,0.00017785606554060474,True,grid3x3,"2.0 V, 1.6 ns",7
aware,cp_sat_exact,0.000977451419198761,20.0,88,10,10,1.0,23.980849504194282,0.8569874176348884,0,0,0.00017785606554060474,True,grid3x3,"2.0 V, 1.6 ns",7
clean,utility_per_resource_greedy,0.0,20.0,83,9,10,0.9,31.80314910222223,0.8510743703703703,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",8
clean,congestion_aware_greedy,0.0,20.0,83,9,10,0.9,31.80314910222223,0.8510743703703703,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",8
clean,greedy_local_search,0.0,20.0,83,9,10,0.9,31.80314910222223,0.8510743703703703,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",8
clean,cp_sat_exact,0.0,20.0,83,10,10,1.0,32.271393325151344,0.8548631323784109,0,0,0.0,True,grid3x3,"2.0 V, 1.6 ns",8
blind,utility_per_resource_greedy,0.000977451419198761,20.0,83,9,10,0.9,31.79974739234185,0.8509308542788294,0,0,0.00010350044642239616,True,grid3x3,"2.0 V, 1.6 ns",8
blind,congestion_aware_greedy,0.000977451419198761,20.0,83,9,10,0.9,31.799055579830956,0.8509079661719648,0,0,0.00010350044642239616,True,grid3x3,"2.0 V, 1.6 ns",8
blind,greedy_local_search,0.000977451419198761,20.0,83,9,10,0.9,31.79974739234185,0.8509308542788294,0,0,0.00010350044642239616,True,grid3x3,"2.0 V, 1.6 ns",8
